file_path,class_name,category,base_letter,vowel_modifier,vattu,base_idx,modifier_idx,vattu_idx
Guninthamulu/ch/chah/A_0_6429.jpeg,Guninthamulu__ch__chah,Guninthamulu,చ,ah,none,22,15,0
Guninthamulu/ch/chu/A_0_2237.jpeg,Guninthamulu__ch__chu,Guninthamulu,చ,u,none,22,4,0
Guninthamulu/tt/ti/A_0_796.jpeg,Guninthamulu__tt__ti,Guninthamulu,ఠ,i,none,27,2,0
Guninthamulu/d/doo/A_0_1334.jpeg,Guninthamulu__d__doo,Guninthamulu,డ,oo,none,28,12,0
Guninthamulu/ksh/kshru/A_0_5768.jpeg,Guninthamulu__ksh__kshru,Guninthamulu,క్ష,ruu,none,51,7,0
Guninthamulu/ana/anu/A_0_3876.jpeg,Guninthamulu__ana__anu,Guninthamulu,ణ,u,none,30,4,0
Guninthamulu/ana/anu/A_0_6026.jpeg,Guninthamulu__ana__anu,Guninthamulu,ణ,u,none,30,4,0
othulu/tha/A_0_508.jpeg,othulu__tha,othulu,none,none,tha,0,0,32
Guninthamulu/ya/yoo/A_0_9012.jpeg,Guninthamulu__ya__yoo,Guninthamulu,య,oo,none,41,12,0
Guninthamulu/ga/go/A_0_6811.jpeg,Guninthamulu__ga__go,Guninthamulu,గ,o,none,19,11,0
Guninthamulu/ya/yee/A_0_7980.jpeg,Guninthamulu__ya__yee,Guninthamulu,య,ee,none,41,9,0
Guninthamulu/ta/taa/A_0_9008.jpeg,Guninthamulu__ta__taa,Guninthamulu,ట,aa,none,26,1,0
hallulu/s/A_0_3166.jpeg,hallulu__s,hallulu,శ,none,none,47,0,0
hallulu/r/A_0_1510.jpeg,hallulu__r,hallulu,ర,none,none,42,0,0
Guninthamulu/ana/anou/A_0_1285.jpeg,Guninthamulu__ana__anou,Guninthamulu,ణ,au,none,30,13,0
Guninthamulu/ma/mou/A_0_9352.jpeg,Guninthamulu__ma__mou,Guninthamulu,మ,au,none,40,13,0
Guninthamulu/da/dm/A_0_1189.jpeg,Guninthamulu__da__dm,Guninthamulu,ద,am,none,33,14,0
Guninthamulu/tt/ta/A_0_9535.jpeg,Guninthamulu__tt__ta,Guninthamulu,ఠ,aa,none,27,1,0
Guninthamulu/gha/ghu/A_0_4589.jpeg,Guninthamulu__gha__ghu,Guninthamulu,ఘ,u,none,20,4,0
Guninthamulu/tt/tm/A_0_1518.jpeg,Guninthamulu__tt__tm,Guninthamulu,ఠ,am,none,27,14,0
othulu/kh/A_0_6668.jpeg,othulu__kh,othulu,none,none,kh,0,0,17
Guninthamulu/ch/chm/A_0_5772.jpeg,Guninthamulu__ch__chm,Guninthamulu,చ,am,none,22,14,0
othulu/da/A_0_7231.jpeg,othulu__da,othulu,none,none,da,0,0,7
Guninthamulu/gha/ghou/4.jpg,Guninthamulu__gha__ghou,Guninthamulu,ఘ,au,none,20,13,0
othulu/na/A_0_6378.jpeg,othulu__na,othulu,none,none,na,0,0,22
Guninthamulu/ga/ga/A_0_8259.jpeg,Guninthamulu__ga__ga,Guninthamulu,గ,none,none,19,0,0
achulu/aa/A_0_8378.jpeg,achulu__aa,achulu,ఆ,none,none,2,0,0
achulu/ii/A_0_7852.jpeg,achulu__ii,achulu,ఈ,none,none,4,0,0
Guninthamulu/RR/rree/A_0_6323.jpeg,Guninthamulu__RR__rree,Guninthamulu,ఱ,ee,none,43,9,0
Guninthamulu/va/ve/A_0_4372.jpeg,Guninthamulu__va__ve,Guninthamulu,వ,e,none,46,8,0
Guninthamulu/ja/joo/A_0_7069.jpeg,Guninthamulu__ja__joo,Guninthamulu,జ,oo,none,24,12,0
Guninthamulu/jh/jhii/A_0_3459.jpeg,Guninthamulu__jh__jhii,Guninthamulu,ఝ,ii,none,25,3,0
Guninthamulu/ma/muu/A_0_8936.jpeg,Guninthamulu__ma__muu,Guninthamulu,మ,uu,none,40,5,0
othulu/m/5.jpg,othulu__m,othulu,none,none,m,0,0,20
achulu/ii/A_0_1999.jpeg,achulu__ii,achulu,ఈ,none,none,4,0,0
Guninthamulu/ha/he/A_0_6077.jpeg,Guninthamulu__ha__he,Guninthamulu,హ,e,none,50,8,0
Guninthamulu/th/thr/A_0_5009.jpeg,Guninthamulu__th__thr,Guninthamulu,త,ru,none,31,6,0
Guninthamulu/dha/dhah/A_0_1634.jpeg,Guninthamulu__dha__dhah,Guninthamulu,ధ,ah,none,34,15,0
Guninthamulu/pha/poo/3.jpg,Guninthamulu__pha__poo,Guninthamulu,ఫ,oo,none,37,12,0
Guninthamulu/ta/ti/13.jpg,Guninthamulu__ta__ti,Guninthamulu,ట,i,none,26,2,0
Guninthamulu/na/nru/A_0_1096.jpeg,Guninthamulu__na__nru,Guninthamulu,న,ruu,none,35,7,0
achulu/u/A_0_2643.jpeg,achulu__u,achulu,ఉ,none,none,5,0,0
Guninthamulu/dha/dhr/A_0_5680.jpeg,Guninthamulu__dha__dhr,Guninthamulu,ధ,ru,none,34,6,0
Guninthamulu/ba/bau/A_0_4938.jpeg,Guninthamulu__ba__bau,Guninthamulu,బ,au,none,38,13,0
Guninthamulu/na/ne/A_0_3825.jpeg,Guninthamulu__na__ne,Guninthamulu,న,e,none,35,8,0
hallulu/l/A_0_8026.jpeg,hallulu__l,hallulu,ల,none,none,44,0,0
Guninthamulu/dh/dhou/34.jpg,Guninthamulu__dh__dhou,Guninthamulu,ఢ,au,none,29,13,0
Guninthamulu/sa/sah/A_0_5144.jpeg,Guninthamulu__sa__sah,Guninthamulu,స,ah,none,49,15,0
Guninthamulu/tt/tm/A_0_2230.jpeg,Guninthamulu__tt__tm,Guninthamulu,ఠ,am,none,27,14,0
Guninthamulu/kha/kai/A_0_2207.jpeg,Guninthamulu__kha__kai,Guninthamulu,క,ai,none,17,10,0
Guninthamulu/jh/jhou/26.jpg,Guninthamulu__jh__jhou,Guninthamulu,ఝ,au,none,25,13,0
Guninthamulu/dh/dh/A_0_2208.jpeg,Guninthamulu__dh__dh,Guninthamulu,ఢ,none,none,29,0,0
Guninthamulu/ma/mru/A_0_8946.jpeg,Guninthamulu__ma__mru,Guninthamulu,మ,ruu,none,40,7,0
Guninthamulu/khh/kha/A_0_6836.jpeg,Guninthamulu__khh__kha,Guninthamulu,ఖ,none,none,18,0,0
Guninthamulu/pa/pe/A_0_3471.jpeg,Guninthamulu__pa__pe,Guninthamulu,ప,e,none,36,8,0
Guninthamulu/ta/truu/A_0_8093.jpeg,Guninthamulu__ta__truu,Guninthamulu,ట,ruu,none,26,7,0
Guninthamulu/sa/se/21.jpg,Guninthamulu__sa__se,Guninthamulu,స,e,none,49,8,0
Guninthamulu/pa/pii/A_0_930.jpeg,Guninthamulu__pa__pii,Guninthamulu,ప,ii,none,36,3,0
Guninthamulu/na/ne/A_0_4471.jpeg,Guninthamulu__na__ne,Guninthamulu,న,e,none,35,8,0
Guninthamulu/ma/mou/A_0_9494.jpeg,Guninthamulu__ma__mou,Guninthamulu,మ,au,none,40,13,0
hallulu/r/A_0_1908.jpeg,hallulu__r,hallulu,ర,none,none,42,0,0
Guninthamulu/da/dru/A_0_1250.jpeg,Guninthamulu__da__dru,Guninthamulu,ద,ru,none,33,6,0
Guninthamulu/l/lou/48.jpg,Guninthamulu__l__lou,Guninthamulu,ల,au,none,44,13,0
Guninthamulu/RR/rree/A_0_6595.jpeg,Guninthamulu__RR__rree,Guninthamulu,ఱ,ee,none,43,9,0
Guninthamulu/d/dai/A_0_5030.jpeg,Guninthamulu__d__dai,Guninthamulu,డ,ai,none,28,10,0
Guninthamulu/ch/chou/A_0_910.jpeg,Guninthamulu__ch__chou,Guninthamulu,చ,au,none,22,13,0
Guninthamulu/pa/pa/A_0_2537.jpeg,Guninthamulu__pa__pa,Guninthamulu,ప,aa,none,36,1,0
Guninthamulu/gha/ghe/A_0_8945.jpeg,Guninthamulu__gha__ghe,Guninthamulu,ఘ,e,none,20,8,0
Guninthamulu/jh/jhu/A_0_7143.jpeg,Guninthamulu__jh__jhu,Guninthamulu,ఝ,u,none,25,4,0
Guninthamulu/khh/khaa/20.jpg,Guninthamulu__khh__khaa,Guninthamulu,ఖ,aa,none,18,1,0
Guninthamulu/ja/ji/A_0_6036.jpeg,Guninthamulu__ja__ji,Guninthamulu,జ,i,none,24,2,0
Guninthamulu/da/du/A_0_2118.jpeg,Guninthamulu__da__du,Guninthamulu,ద,u,none,33,4,0
Guninthamulu/ra/ruu/A_0_5699.jpeg,Guninthamulu__ra__ruu,Guninthamulu,ర,uu,none,42,5,0
Guninthamulu/d/duu/A_0_2188.jpeg,Guninthamulu__d__duu,Guninthamulu,డ,uu,none,28,5,0
Guninthamulu/ana/anii/11.jpg,Guninthamulu__ana__anii,Guninthamulu,ణ,ii,none,30,3,0
Guninthamulu/tt/ta/A_0_8532.jpeg,Guninthamulu__tt__ta,Guninthamulu,ఠ,aa,none,27,1,0
Guninthamulu/ta/ti/A_0_8160.jpeg,Guninthamulu__ta__ti,Guninthamulu,ట,i,none,26,2,0
Guninthamulu/RR/rr/A_0_2742.jpeg,Guninthamulu__RR__rr,Guninthamulu,ఱ,none,none,43,0,0
Guninthamulu/ja/jru/A_0_4286.jpeg,Guninthamulu__ja__jru,Guninthamulu,జ,ruu,none,24,7,0
Guninthamulu/da/duu/A_0_9064.jpeg,Guninthamulu__da__duu,Guninthamulu,ద,uu,none,33,5,0
Guninthamulu/ksh/kshe/A_0_1455.jpeg,Guninthamulu__ksh__kshe,Guninthamulu,క్ష,e,none,51,8,0
Guninthamulu/sh/shm/5.jpg,Guninthamulu__sh__shm,Guninthamulu,ష,am,none,48,14,0
Guninthamulu/sa/sm/A_0_830.jpeg,Guninthamulu__sa__sm,Guninthamulu,స,am,none,49,14,0
Guninthamulu/ana/an/A_0_3746.jpeg,Guninthamulu__ana__an,Guninthamulu,ణ,none,none,30,0,0
Guninthamulu/khh/khoo/39.jpg,Guninthamulu__khh__khoo,Guninthamulu,ఖ,oo,none,18,12,0
Guninthamulu/ya/yru/A_0_11.jpeg,Guninthamulu__ya__yru,Guninthamulu,య,ruu,none,41,7,0
Guninthamulu/kha/kam/A_0_1850.jpeg,Guninthamulu__kha__kam,Guninthamulu,క,am,none,17,14,0
Guninthamulu/khh/khu/A_0_911.jpeg,Guninthamulu__khh__khu,Guninthamulu,ఖ,u,none,18,4,0
Guninthamulu/ll/lee/A_0_3133.jpeg,Guninthamulu__ll__lee,Guninthamulu,ళ,ee,none,45,9,0
Guninthamulu/RR/rrow/A_0_4229.jpeg,Guninthamulu__RR__rrow,Guninthamulu,ఱ,au,none,43,13,0
Guninthamulu/kha/kaa/A_0_1886.jpeg,Guninthamulu__kha__kaa,Guninthamulu,క,aa,none,17,1,0
Guninthamulu/th/thru/A_0_9788.jpeg,Guninthamulu__th__thru,Guninthamulu,త,ruu,none,31,7,0
Guninthamulu/l/le/A_0_8118.jpeg,Guninthamulu__l__le,Guninthamulu,ల,e,none,44,8,0
Guninthamulu/ll/l/A_0_9415.jpeg,Guninthamulu__ll__l,Guninthamulu,ళ,none,none,45,0,0
Guninthamulu/bha/bhoo/A_0_48.jpeg,Guninthamulu__bha__bhoo,Guninthamulu,భ,oo,none,39,12,0
Guninthamulu/ana/anr/8.jpg,Guninthamulu__ana__anr,Guninthamulu,ణ,ru,none,30,6,0
Guninthamulu/ja/j/6.jpg,Guninthamulu__ja__j,Guninthamulu,జ,none,none,24,0,0
achulu/ai/A_0_4707.jpeg,achulu__ai,achulu,ఐ,none,none,11,0,0
Guninthamulu/RR/RRU/A_0_915.jpeg,Guninthamulu__RR__RRU,Guninthamulu,ఱ,u,none,43,4,0
Guninthamulu/ma/m/A_0_8889.jpeg,Guninthamulu__ma__m,Guninthamulu,మ,none,none,40,0,0
Guninthamulu/sa/sm/A_0_2361.jpeg,Guninthamulu__sa__sm,Guninthamulu,స,am,none,49,14,0
Guninthamulu/pha/pi/A_0_5237.jpeg,Guninthamulu__pha__pi,Guninthamulu,ఫ,i,none,37,2,0
Guninthamulu/ana/anee/A_0_6299.jpeg,Guninthamulu__ana__anee,Guninthamulu,ణ,ee,none,30,9,0
Guninthamulu/sha/shm/A_0_7672.jpeg,Guninthamulu__sha__shm,Guninthamulu,శ,am,none,47,14,0
Guninthamulu/bha/bhm/A_0_5618.jpeg,Guninthamulu__bha__bhm,Guninthamulu,భ,am,none,39,14,0
hallulu/thah/A_0_7354.jpeg,hallulu__thah,hallulu,థ,none,none,32,0,0
Guninthamulu/bha/bhuu/A_0_7395.jpeg,Guninthamulu__bha__bhuu,Guninthamulu,భ,uu,none,39,5,0
Guninthamulu/dha/dhm/A_0_194.jpeg,Guninthamulu__dha__dhm,Guninthamulu,ధ,am,none,34,14,0
Guninthamulu/dha/dhou/A_0_6497.jpeg,Guninthamulu__dha__dhou,Guninthamulu,ధ,au,none,34,13,0
achulu/ruu/A_0_829.jpeg,achulu__ruu,achulu,ౠ,none,none,8,0,0
Guninthamulu/sha/shi/A_0_6583.jpeg,Guninthamulu__sha__shi,Guninthamulu,శ,i,none,47,2,0
Guninthamulu/na/nru/31.jpg,Guninthamulu__na__nru,Guninthamulu,న,ruu,none,35,7,0
Guninthamulu/ga/gee/A_0_4169.jpeg,Guninthamulu__ga__gee,Guninthamulu,గ,ee,none,19,9,0
Guninthamulu/d/de/A_0_9848.jpeg,Guninthamulu__d__de,Guninthamulu,డ,e,none,28,8,0
Guninthamulu/th/th/A_0_4734.jpeg,Guninthamulu__th__th,Guninthamulu,త,none,none,31,0,0
Guninthamulu/va/vr/A_0_7377.jpeg,Guninthamulu__va__vr,Guninthamulu,వ,ru,none,46,6,0
Guninthamulu/kha/kee/A_0_3957.jpeg,Guninthamulu__kha__kee,Guninthamulu,క,ee,none,17,9,0
Guninthamulu/pa/p/A_0_5447.jpeg,Guninthamulu__pa__p,Guninthamulu,ప,none,none,36,0,0
Guninthamulu/tha/the/A_0_812.jpeg,Guninthamulu__tha__the,Guninthamulu,థ,e,none,32,8,0
Guninthamulu/dh/dhii/A_0_4699.jpeg,Guninthamulu__dh__dhii,Guninthamulu,ఢ,ii,none,29,3,0
Guninthamulu/tt/tr/A_0_2528.jpeg,Guninthamulu__tt__tr,Guninthamulu,ఠ,ru,none,27,6,0
Guninthamulu/pha/pah/53.jpg,Guninthamulu__pha__pah,Guninthamulu,ఫ,ah,none,37,15,0
othulu/nn/A_0_4034.jpeg,othulu__nn,othulu,none,none,nn,0,0,23
Guninthamulu/RR/RRU/3.jpg,Guninthamulu__RR__RRU,Guninthamulu,ఱ,u,none,43,4,0
Guninthamulu/na/nee/A_0_1329.jpeg,Guninthamulu__na__nee,Guninthamulu,న,ee,none,35,9,0
hallulu/jha/A_0_9510.jpeg,hallulu__jha,hallulu,ఝ,none,none,25,0,0
Guninthamulu/na/ni/A_0_4612.jpeg,Guninthamulu__na__ni,Guninthamulu,న,i,none,35,2,0
Guninthamulu/jh/jhah/A_0_111.jpeg,Guninthamulu__jh__jhah,Guninthamulu,ఝ,ah,none,25,15,0
Guninthamulu/d/do/A_0_6580.jpeg,Guninthamulu__d__do,Guninthamulu,డ,o,none,28,11,0
achulu/e/A_0_6609.jpeg,achulu__e,achulu,ఎ,none,none,9,0,0
Guninthamulu/th/thow/A_0_816.jpeg,Guninthamulu__th__thow,Guninthamulu,త,au,none,31,13,0
Guninthamulu/ta/tai/A_0_9896.jpeg,Guninthamulu__ta__tai,Guninthamulu,ట,ai,none,26,10,0
Guninthamulu/bha/bhruu/A_0_3575.jpeg,Guninthamulu__bha__bhruu,Guninthamulu,భ,ruu,none,39,7,0
achulu/o/A_0_2765.jpeg,achulu__o,achulu,ఒ,none,none,12,0,0
Guninthamulu/d/duu/38.jpg,Guninthamulu__d__duu,Guninthamulu,డ,uu,none,28,5,0
Guninthamulu/sa/suu/A_0_9224.jpeg,Guninthamulu__sa__suu,Guninthamulu,స,uu,none,49,5,0
Guninthamulu/ana/anee/A_0_6872.jpeg,Guninthamulu__ana__anee,Guninthamulu,ణ,ee,none,30,9,0
othulu/s/A_0_9321.jpeg,othulu__s,othulu,none,none,s,0,0,27
Guninthamulu/l/luu/A_0_5634.jpeg,Guninthamulu__l__luu,Guninthamulu,ల,uu,none,44,5,0
Guninthamulu/cha/chii/A_0_8717.jpeg,Guninthamulu__cha__chii,Guninthamulu,ఛ,ii,none,23,3,0
Guninthamulu/jh/jh/39.jpg,Guninthamulu__jh__jh,Guninthamulu,ఝ,none,none,25,0,0
Guninthamulu/ll/lm/A_0_5230.jpeg,Guninthamulu__ll__lm,Guninthamulu,ళ,am,none,45,14,0
Guninthamulu/sh/shii/A_0_2035.jpeg,Guninthamulu__sh__shii,Guninthamulu,ష,ii,none,48,3,0
Guninthamulu/ta/tee/39.jpg,Guninthamulu__ta__tee,Guninthamulu,ట,ee,none,26,9,0
Guninthamulu/th/thr/A_0_1161.jpeg,Guninthamulu__th__thr,Guninthamulu,త,ru,none,31,6,0
Guninthamulu/cha/chii/A_0_3281.jpeg,Guninthamulu__cha__chii,Guninthamulu,ఛ,ii,none,23,3,0
Guninthamulu/tt/tm/A_0_300.jpeg,Guninthamulu__tt__tm,Guninthamulu,ఠ,am,none,27,14,0
Guninthamulu/sha/shou/A_0_2014.jpeg,Guninthamulu__sha__shou,Guninthamulu,శ,au,none,47,13,0
Guninthamulu/ksh/kshuu/A_0_2800.jpeg,Guninthamulu__ksh__kshuu,Guninthamulu,క్ష,uu,none,51,5,0
Guninthamulu/d/di/A_0_8424.jpeg,Guninthamulu__d__di,Guninthamulu,డ,i,none,28,2,0
Guninthamulu/ra/r/45.jpg,Guninthamulu__ra__r,Guninthamulu,ర,none,none,42,0,0
Guninthamulu/l/lah/A_0_1524.jpeg,Guninthamulu__l__lah,Guninthamulu,ల,ah,none,44,15,0
Guninthamulu/ra/ru/A_0_2510.jpeg,Guninthamulu__ra__ru,Guninthamulu,ర,u,none,42,4,0
othulu/c/A_0_1755.jpeg,othulu__c,othulu,none,none,c,0,0,4
Guninthamulu/tha/thi/A_0_3667.jpeg,Guninthamulu__tha__thi,Guninthamulu,థ,i,none,32,2,0
Guninthamulu/da/da/A_0_4857.jpeg,Guninthamulu__da__da,Guninthamulu,ద,none,none,33,0,0
Guninthamulu/ja/jou/A_0_450.jpeg,Guninthamulu__ja__jou,Guninthamulu,జ,au,none,24,13,0
Guninthamulu/ma/mai/A_0_8239.jpeg,Guninthamulu__ma__mai,Guninthamulu,మ,ai,none,40,10,0
Guninthamulu/ch/chee/A_0_5787.jpeg,Guninthamulu__ch__chee,Guninthamulu,చ,ee,none,22,9,0
othulu/tt/A_0_530.jpeg,othulu__tt,othulu,none,none,tt,0,0,33
Guninthamulu/gha/gho/A_0_4387.jpeg,Guninthamulu__gha__gho,Guninthamulu,ఘ,o,none,20,11,0
Guninthamulu/cha/chu/A_0_3250.jpeg,Guninthamulu__cha__chu,Guninthamulu,ఛ,u,none,23,4,0
Guninthamulu/na/no/A_0_4660.jpeg,Guninthamulu__na__no,Guninthamulu,న,o,none,35,11,0
Guninthamulu/ana/anai/3.jpg,Guninthamulu__ana__anai,Guninthamulu,ణ,ai,none,30,10,0
Guninthamulu/gha/ghu/36.jpg,Guninthamulu__gha__ghu,Guninthamulu,ఘ,u,none,20,4,0
hallulu/ks/A_0_1779.jpeg,hallulu__ks,hallulu,క్ష,none,none,51,0,0
Guninthamulu/gha/ghaha/A_0_7342.jpeg,Guninthamulu__gha__ghaha,Guninthamulu,ఘ,ah,none,20,15,0
hallulu/cha/A_0_2440.jpeg,hallulu__cha,hallulu,ఛ,none,none,23,0,0
Guninthamulu/kha/kai/41.jpg,Guninthamulu__kha__kai,Guninthamulu,క,ai,none,17,10,0
Guninthamulu/jh/jha/45.jpg,Guninthamulu__jh__jha,Guninthamulu,ఝ,aa,none,25,1,0
Guninthamulu/da/dii/A_0_4851.jpeg,Guninthamulu__da__dii,Guninthamulu,ద,ii,none,33,3,0
Guninthamulu/l/lah/A_0_1409.jpeg,Guninthamulu__l__lah,Guninthamulu,ల,ah,none,44,15,0
Guninthamulu/ha/hi/A_0_455.jpeg,Guninthamulu__ha__hi,Guninthamulu,హ,i,none,50,2,0
othulu/p/A_0_5301.jpeg,othulu__p,othulu,none,none,p,0,0,24
hallulu/ks/A_0_5508.jpeg,hallulu__ks,hallulu,క్ష,none,none,51,0,0
Guninthamulu/va/vr/A_0_9523.jpeg,Guninthamulu__va__vr,Guninthamulu,వ,ru,none,46,6,0
Guninthamulu/va/vow/A_0_8801.jpeg,Guninthamulu__va__vow,Guninthamulu,వ,au,none,46,13,0
othulu/t/A_0_5671.jpeg,othulu__t,othulu,none,none,t,0,0,30
Guninthamulu/ll/luu/A_0_9367.jpeg,Guninthamulu__ll__luu,Guninthamulu,ళ,uu,none,45,5,0
Guninthamulu/ga/gaha/A_0_1541.jpeg,Guninthamulu__ga__gaha,Guninthamulu,గ,ah,none,19,15,0
Guninthamulu/ll/lai/A_0_4471.jpeg,Guninthamulu__ll__lai,Guninthamulu,ళ,ai,none,45,10,0
Guninthamulu/va/vai/A_0_6536.jpeg,Guninthamulu__va__vai,Guninthamulu,వ,ai,none,46,10,0
Guninthamulu/va/vo/A_0_1566.jpeg,Guninthamulu__va__vo,Guninthamulu,వ,o,none,46,11,0
Guninthamulu/sa/sii/A_0_321.jpeg,Guninthamulu__sa__sii,Guninthamulu,స,ii,none,49,3,0
hallulu/ch/A_0_8490.jpeg,hallulu__ch,hallulu,చ,none,none,22,0,0
Guninthamulu/va/va/A_0_1627.jpeg,Guninthamulu__va__va,Guninthamulu,వ,aa,none,46,1,0
hallulu/r/A_0_7004.jpeg,hallulu__r,hallulu,ర,none,none,42,0,0
Guninthamulu/sa/soo/A_0_2024.jpeg,Guninthamulu__sa__soo,Guninthamulu,స,oo,none,49,12,0
Guninthamulu/ma/mee/A_0_8433.jpeg,Guninthamulu__ma__mee,Guninthamulu,మ,ee,none,40,9,0
hallulu/Ph/A_0_4716.jpeg,hallulu__Ph,hallulu,ఫ,none,none,37,0,0
Guninthamulu/l/lru/A_0_6735.jpeg,Guninthamulu__l__lru,Guninthamulu,ల,ruu,none,44,7,0
Guninthamulu/ll/lr/A_0_1413.jpeg,Guninthamulu__ll__lr,Guninthamulu,ళ,ru,none,45,6,0
Guninthamulu/va/vah/A_0_2186.jpeg,Guninthamulu__va__vah,Guninthamulu,వ,ah,none,46,15,0
Guninthamulu/ch/ch/A_0_9843.jpeg,Guninthamulu__ch__ch,Guninthamulu,చ,none,none,22,0,0
Guninthamulu/sa/se/A_0_7613.jpeg,Guninthamulu__sa__se,Guninthamulu,స,e,none,49,8,0
Guninthamulu/ha/hii/A_0_4136.jpeg,Guninthamulu__ha__hii,Guninthamulu,హ,ii,none,50,3,0
Guninthamulu/gha/ghaha/A_0_9269.jpeg,Guninthamulu__gha__ghaha,Guninthamulu,ఘ,ah,none,20,15,0
Guninthamulu/kha/kai/A_0_1074.jpeg,Guninthamulu__kha__kai,Guninthamulu,క,ai,none,17,10,0
Guninthamulu/d/dai/A_0_5720.jpeg,Guninthamulu__d__dai,Guninthamulu,డ,ai,none,28,10,0
Guninthamulu/sh/shai/A_0_8469.jpeg,Guninthamulu__sh__shai,Guninthamulu,ష,ai,none,48,10,0
Guninthamulu/ta/tai/A_0_9229.jpeg,Guninthamulu__ta__tai,Guninthamulu,ట,ai,none,26,10,0
Guninthamulu/ba/bru/A_0_7464.jpeg,Guninthamulu__ba__bru,Guninthamulu,బ,ru,none,38,6,0
othulu/tha/A_0_5768.jpeg,othulu__tha,othulu,none,none,tha,0,0,32
Guninthamulu/ch/chuu/A_0_4818.jpeg,Guninthamulu__ch__chuu,Guninthamulu,చ,uu,none,22,5,0
Guninthamulu/ch/chai/4.jpg,Guninthamulu__ch__chai,Guninthamulu,చ,ai,none,22,10,0
Guninthamulu/dha/dh/A_0_3212.jpeg,Guninthamulu__dha__dh,Guninthamulu,ధ,none,none,34,0,0
Guninthamulu/ga/gaa/43.jpg,Guninthamulu__ga__gaa,Guninthamulu,గ,aa,none,19,1,0
Guninthamulu/sa/soo/A_0_5016.jpeg,Guninthamulu__sa__soo,Guninthamulu,స,oo,none,49,12,0
Guninthamulu/d/de/A_0_5788.jpeg,Guninthamulu__d__de,Guninthamulu,డ,e,none,28,8,0
hallulu/ka/A_0_6075.jpeg,hallulu__ka,hallulu,క,none,none,17,0,0
Guninthamulu/ba/bo/A_0_8241.jpeg,Guninthamulu__ba__bo,Guninthamulu,బ,o,none,38,11,0
Guninthamulu/tt/te/A_0_5119.jpeg,Guninthamulu__tt__te,Guninthamulu,ఠ,e,none,27,8,0
Guninthamulu/pa/pru/A_0_3526.jpeg,Guninthamulu__pa__pru,Guninthamulu,ప,ruu,none,36,7,0
Guninthamulu/ra/roo/A_0_8780.jpeg,Guninthamulu__ra__roo,Guninthamulu,ర,oo,none,42,12,0
Guninthamulu/tha/thee/A_0_4618.jpeg,Guninthamulu__tha__thee,Guninthamulu,థ,ee,none,32,9,0
Guninthamulu/na/nah/A_0_8331.jpeg,Guninthamulu__na__nah,Guninthamulu,న,ah,none,35,15,0
Guninthamulu/bha/bhuu/46.jpg,Guninthamulu__bha__bhuu,Guninthamulu,భ,uu,none,39,5,0
Guninthamulu/na/n/A_0_797.jpeg,Guninthamulu__na__n,Guninthamulu,న,none,none,35,0,0
Guninthamulu/sa/see/A_0_451.jpeg,Guninthamulu__sa__see,Guninthamulu,స,ee,none,49,9,0
Guninthamulu/ga/goo/A_0_448.jpeg,Guninthamulu__ga__goo,Guninthamulu,గ,oo,none,19,12,0
Guninthamulu/ja/ja/A_0_5634.jpeg,Guninthamulu__ja__ja,Guninthamulu,జ,aa,none,24,1,0
hallulu/m/8.jpg,hallulu__m,hallulu,మ,none,none,40,0,0
othulu/ha/A_0_4116.jpeg,othulu__ha,othulu,none,none,ha,0,0,13
Guninthamulu/va/vuu/A_0_4561.jpeg,Guninthamulu__va__vuu,Guninthamulu,వ,uu,none,46,5,0
Guninthamulu/sh/she/A_0_6153.jpeg,Guninthamulu__sh__she,Guninthamulu,ష,e,none,48,8,0
Guninthamulu/l/li/A_0_3450.jpeg,Guninthamulu__l__li,Guninthamulu,ల,i,none,44,2,0
Guninthamulu/khh/khoo/A_0_993.jpeg,Guninthamulu__khh__khoo,Guninthamulu,ఖ,oo,none,18,12,0
Guninthamulu/ya/ya/A_0_8617.jpeg,Guninthamulu__ya__ya,Guninthamulu,య,aa,none,41,1,0
Guninthamulu/ana/anah/A_0_6282.jpeg,Guninthamulu__ana__anah,Guninthamulu,ణ,ah,none,30,15,0
Guninthamulu/ll/loo/A_0_4945.jpeg,Guninthamulu__ll__loo,Guninthamulu,ళ,oo,none,45,12,0
Guninthamulu/d/d/15.jpg,Guninthamulu__d__d,Guninthamulu,డ,none,none,28,0,0
Guninthamulu/pa/po/28.jpg,Guninthamulu__pa__po,Guninthamulu,ప,o,none,36,11,0
Guninthamulu/sh/sho/A_0_7574.jpeg,Guninthamulu__sh__sho,Guninthamulu,ష,o,none,48,11,0
Guninthamulu/ch/chm/A_0_57.jpeg,Guninthamulu__ch__chm,Guninthamulu,చ,am,none,22,14,0
Guninthamulu/l/le/A_0_2795.jpeg,Guninthamulu__l__le,Guninthamulu,ల,e,none,44,8,0
Guninthamulu/RR/RRUU/A_0_2279.jpeg,Guninthamulu__RR__RRUU,Guninthamulu,ఱ,uu,none,43,5,0
Guninthamulu/jh/jhr/49.jpg,Guninthamulu__jh__jhr,Guninthamulu,ఝ,ru,none,25,6,0
Guninthamulu/d/do/A_0_9686.jpeg,Guninthamulu__d__do,Guninthamulu,డ,o,none,28,11,0
Guninthamulu/va/vii/A_0_9650.jpeg,Guninthamulu__va__vii,Guninthamulu,వ,ii,none,46,3,0
